update,stage_id,learning_rate,task_exposures,mean_total_objective,mean_thermal_smooth,mean_exact_tmax,maximum_projection_absolute_error,maximum_material_fraction_error,gradient_norm_before_clipping,gradient_norm_after_clipping,all_gradients_finite,wall_seconds
1829,3,0.0001,4,0.24516848826998663,0.24489386056371784,0.2598523327798377,2.9802322387695312e-08,2.9802322387695312e-08,2.9812038509025767,0.9999996774443564,True,3.4917850010097027
1830,3,0.0001,4,0.1980913386043879,0.1979137461601543,0.21302213656857574,2.9802322387695312e-08,2.9802322387695312e-08,7.580977596509066,0.9999999509355217,True,3.44152157753706
1831,3,0.0001,4,0.20827762360448523,0.2080724808391793,0.22312992724041975,5.960464477539063e-08,5.960464477539063e-08,6.687959635122939,0.9999998336592213,True,3.522879831492901
1832,3,0.0001,4,0.235637355916742,0.2355189587269721,0.250790193629,1.4901161193847656e-08,1.4901161193847656e-08,19.57480873871461,0.9999998666021562,True,3.45532463863492
1833,3,0.0001,4,0.21271761319357796,0.2126199332510809,0.22752218254160964,1.4901161193847656e-08,1.4901161193847656e-08,4.449557771177121,0.9999997781378875,True,3.394426817074418
1834,3,0.0001,4,0.214583214871795,0.2143890827498167,0.22891570461791327,2.9802322387695312e-08,2.9802322387695312e-08,15.012187058587893,0.9999998240163266,True,3.469052216038108
1835,3,0.0001,4,0.2907885065110486,0.29067341931528334,0.3055678145907636,1.4901161193847656e-08,1.4901161193847656e-08,3.364383827842402,0.9999997361145277,True,3.452256331220269
1836,3,0.0001,4,0.3069596421870655,0.3068308498739052,0.32110901467316944,0.0,0.0,3.649721905711424,0.9999997240582841,True,3.5038180872797966
1837,3,0.0001,4,0.24969272205299686,0.2495569363033491,0.2637763012916671,1.4901161193847656e-08,1.4901161193847656e-08,6.138033812166705,0.999999859293319,True,3.5268233101814985
1838,3,0.0001,4,0.27221301096758055,0.27209314368745496,0.28645390164671997,2.9802322387695312e-08,2.9802322387695312e-08,0.960239171980244,0.960239171980244,True,3.4525719583034515
1839,3,0.0001,4,0.18744422074519604,0.18733397625964637,0.2022586574863313,1.4901161193847656e-08,1.4901161193847656e-08,2.684179194202504,0.9999997072963588,True,3.3770829662680626
1840,3,0.0001,4,0.19925876797319253,0.19916021229189684,0.21398653190514663,1.4901161193847656e-08,1.4901161193847656e-08,5.217004177773354,0.9999997850651366,True,3.44184198603034
1841,3,0.0001,4,0.22568273063755567,0.225562490977179,0.24036960236725952,1.4901161193847656e-08,1.4901161193847656e-08,4.980649899461733,0.9999997677658332,True,3.442216571420431
1842,3,0.0001,4,0.22533088842115556,0.22509441652206894,0.2402774517209823,2.9802322387695312e-08,2.9802322387695312e-08,18.407609462091745,0.9999998887309649,True,3.5451875645667315
1843,3,0.0001,4,0.29349658819113345,0.29321693421399636,0.3086302286726582,2.9802322387695312e-08,2.9802322387695312e-08,18.740428289470746,0.9999998715501476,True,3.4975005835294724
1844,3,0.0001,4,0.21741909799952328,0.21713166329073053,0.2323842850796458,2.9802322387695312e-08,2.9802322387695312e-08,14.587248918387376,1.0000000076948194,True,3.5749551746994257
1845,3,0.0001,4,0.24974322376536634,0.24939809513181876,0.2649355839862477,4.470348358154297e-08,4.470348358154297e-08,19.766393844432883,0.9999999277028754,True,3.6305700577795506
1846,3,0.0001,4,0.20626524778221766,0.20614395044207606,0.22072084429960423,2.9802322387695312e-08,2.9802322387695312e-08,5.712052094134153,0.9999997775854337,True,3.4523805398494005
1847,3,0.0001,4,0.21996331324382204,0.21984375470295067,0.23423041581057202,1.4901161193847656e-08,1.4901161193847656e-08,2.304503957111992,0.9999996051852792,True,3.58930029720068
1848,3,0.0001,4,0.2749292115564876,0.2748184514688746,0.28987217029749796,1.4901161193847656e-08,1.4901161193847656e-08,9.693273692630422,0.9999999390589246,True,3.428545815870166
1849,3,0.0001,4,0.2278242071535734,0.22758199858077036,0.24263344561992994,2.9802322387695312e-08,2.9802322387695312e-08,5.580154783444087,0.9999997901831809,True,3.619926990941167
1850,3,0.0001,4,0.2610462397596966,0.26094161339189664,0.27618715851429193,0.0,0.0,4.31876630481916,0.9999996891914519,True,3.588534576818347
1851,3,0.0001,4,0.22600519681972087,0.22588124561862655,0.2406588476336777,0.0,0.0,1.8599458426350786,0.9999994159704255,True,3.4844609051942825
1852,3,0.0001,4,0.21117043234178082,0.21105092848421292,0.22567188086005047,1.4901161193847656e-08,1.4901161193847656e-08,7.939022336117509,0.9999999074394166,True,3.538412109017372
1853,3,0.0001,4,0.23444787962597857,0.23432734935151478,0.24875785840939227,1.4901161193847656e-08,1.4901161193847656e-08,1.2818932764474336,0.9999992769707622,True,3.507766392081976
