update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
3359,1e-05,0.16951305606982592,0.22618961388894074,0.16507659662208718,0.46109843657931787,0.05681505799293518,0.012866604141891003,0.16879133893291387,0.00040756998350843787,2.9802322387695312e-08,0.4519589692034483,0.4519589692034483,1.3838649466633797
3360,1e-05,0.16523797743576296,0.2268685969771167,0.1597650192175472,0.4951374706477294,0.056471552699804306,0.012495553120970726,0.16452233333694466,0.0004092614690307528,2.9802322387695312e-08,0.28346183687730575,0.28346183687730575,1.3842207314446568
3361,1e-05,0.15010333419365632,0.2092228170647616,0.14524024980232952,0.43351744862047825,0.055041804909706116,0.013084588572382927,0.1493785117362422,0.000408088875701651,2.9802322387695312e-08,0.1908768510772968,0.1908768510772968,1.4064545603469014
3362,1e-05,0.1502221364591947,0.20506105052022072,0.14500852239347872,0.466236237242338,0.05303094536066055,0.011995993554592133,0.14951775763823894,0.0004114279872737825,2.9802322387695312e-08,0.10812449752440532,0.10812449752440532,1.3854964403435588
3363,1e-05,0.16078252947597466,0.21534129284904757,0.15657990650238568,0.4333445844847725,0.055062659084796906,0.011174208484590054,0.16008942818559407,0.0004145544662605971,2.9802322387695312e-08,0.39312043756525195,0.39312043756525195,1.3979556178674102
3364,1e-05,0.14559026935875682,0.1947546184675725,0.14049877544457634,0.38748293778237275,0.05146193131804466,0.010713423602283001,0.1449085691447117,0.0004159698146395385,2.9802322387695312e-08,0.3322569042386524,0.3322569042386524,1.3710077926516533
3365,1e-05,0.16002633948505832,0.2127630922095013,0.15526997499478307,0.4218525091928138,0.054022982716560364,0.011259696446359158,0.15933651353975734,0.00041060903458856046,2.9802322387695312e-08,0.2462139096374514,0.2462139096374514,1.3870238522067666
3366,1e-05,0.16890767501002554,0.2277394141974434,0.16449560892115375,0.4505715816915396,0.05609937384724617,0.01122389454394579,0.16821876222650897,0.0004083355306647718,2.9802322387695312e-08,0.13507976786233084,0.13507976786233084,1.3747295252978802
3367,1e-05,0.1510443954765021,0.2101243630144037,0.1463406560766996,0.4227918424936104,0.05434127151966095,0.011569354683160782,0.15034811974402212,0.00041054736357182264,2.9802322387695312e-08,0.16602512505610204,0.16602512505610204,1.3821249715983868
3368,1e-05,0.16221695441347025,0.2167268934340788,0.15769545706098348,0.42679507896929375,0.056382324546575546,0.01100645586848259,0.16153004976515137,0.0004103932296857238,2.9802322387695312e-08,0.1465963410349903,0.1465963410349903,1.387167896144092
3369,1e-05,0.15461207202414623,0.21039832037652653,0.14954948599731616,0.47228322795345673,0.055041469633579254,0.011732839979231358,0.15390846308681755,0.0004139106604270637,2.9802322387695312e-08,0.12749037038555236,0.12749037038555236,1.3974084043875337
3370,1e-05,0.14948268501902856,0.2052634958449006,0.14430609158285454,0.4745401527216644,0.05421651899814606,0.011148560792207718,0.14879116310621537,0.0004143341793678701,2.9802322387695312e-08,0.14071758999457853,0.14071758999457853,1.3778846245259047
3371,1e-05,0.16744244426746013,0.22101021600859252,0.16205824470339242,0.46146311743766716,0.057454757392406464,0.011830620467662811,0.16673929097970108,0.00040908611845225096,2.9802322387695312e-08,0.3463113454225464,0.3463113454225464,1.3920404193922877
3372,1e-05,0.14448117081584477,0.19594989645664346,0.13978409746861023,0.41489902061588185,0.05222420394420624,0.011125078424811363,0.1437920583218436,0.0004143867117818445,2.9802322387695312e-08,0.12369910034126601,0.12369910034126601,1.4205285990610719
3373,1e-05,0.15296329249056295,0.20429062939778977,0.1483898693145667,0.4174512660702694,0.05507241189479828,0.011044297367334366,0.15227388590235502,0.00041344822966493666,2.9802322387695312e-08,0.13043572931298295,0.13043572931298295,1.396857276558876
3374,1e-05,0.15712265644034076,0.20938421837109203,0.15225960766137747,0.41557899697990247,0.05481180548667908,0.010665169917047024,0.15644554025421556,0.000409000989748165,1.4901161193847656e-08,0.13285204964926772,0.13285204964926772,1.3908766629174352
3375,1e-05,0.16734876035222873,0.22801015625289436,0.16254728260943996,0.4761696629131181,0.0581270195543766,0.011826281435787678,0.16664597633387052,0.0004081313672941178,1.4901161193847656e-08,0.11828322461095517,0.11828322461095517,1.3913753367960453
3376,1e-05,0.1629992885610643,0.21980434135884924,0.15807400061590424,0.4396886858899016,0.056420981884002686,0.011122974567115307,0.16231366966176733,0.0004067384288646281,2.9802322387695312e-08,0.21109774313883134,0.21109774313883134,1.4099414879456162
