role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,0,273,8.77831988450079e-07,True,CONVERGED,float64,cuda:0
forward,1,279,9.010048190133602e-07,True,CONVERGED,float64,cuda:0
forward,2,279,8.67930209159943e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,9.85357874944223e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.970944581314095e-07,True,CONVERGED,float64,cuda:0
adjoint,2,284,8.989749342157079e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.739520051742736e-07,True,CONVERGED,float64,cuda:0
forward,1,281,9.585138862984285e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.178319980681997e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.114921609451533e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.575680288190396e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,9.472219097342191e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.390685546663476e-07,True,CONVERGED,float64,cuda:0
forward,1,283,9.641709031598027e-07,True,CONVERGED,float64,cuda:0
forward,2,282,9.92907378143296e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,8.882275562290366e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.672535909877232e-07,True,CONVERGED,float64,cuda:0
adjoint,2,286,9.953976399619118e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.84888063314799e-07,True,CONVERGED,float64,cuda:0
forward,1,285,8.673078137852907e-07,True,CONVERGED,float64,cuda:0
forward,2,285,8.814943853975636e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.982110343271671e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.721140273290568e-07,True,CONVERGED,float64,cuda:0
adjoint,2,288,9.78614105557353e-07,True,CONVERGED,float64,cuda:0
forward,0,270,8.327123066948901e-07,True,CONVERGED,float64,cuda:0
forward,1,279,9.258798711818656e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.918414534311524e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,9.512977515119566e-07,True,CONVERGED,float64,cuda:0
adjoint,1,278,8.804446435347318e-07,True,CONVERGED,float64,cuda:0
adjoint,2,278,9.343143448742036e-07,True,CONVERGED,float64,cuda:0
forward,0,269,9.479935426229128e-07,True,CONVERGED,float64,cuda:0
forward,1,280,9.164211954934807e-07,True,CONVERGED,float64,cuda:0
forward,2,280,9.025049528161338e-07,True,CONVERGED,float64,cuda:0
adjoint,0,271,9.757331294285136e-07,True,CONVERGED,float64,cuda:0
adjoint,1,279,8.879698451671633e-07,True,CONVERGED,float64,cuda:0
adjoint,2,277,9.206654270432554e-07,True,CONVERGED,float64,cuda:0
forward,0,273,8.786354262906465e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.749395054379372e-07,True,CONVERGED,float64,cuda:0
forward,2,285,9.629344157065264e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.519514801852905e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.946387039631915e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,9.750119587657232e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.982297320859017e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.326422429357048e-07,True,CONVERGED,float64,cuda:0
forward,2,285,9.192819659826326e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.486457762951458e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.510555269456831e-07,True,CONVERGED,float64,cuda:0
