role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,2,284,9.438279824039515e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.978660948223435e-07,True,CONVERGED,float64,cuda:0
forward,1,287,9.362612220123417e-07,True,CONVERGED,float64,cuda:0
forward,2,287,9.500459184998665e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.764228369600338e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.553342667170464e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.336212876635659e-07,True,CONVERGED,float64,cuda:0
forward,0,264,9.464632778988538e-07,True,CONVERGED,float64,cuda:0
forward,1,274,9.87475569094126e-07,True,CONVERGED,float64,cuda:0
forward,2,288,9.753529542920417e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.538255361013826e-07,True,CONVERGED,float64,cuda:0
adjoint,1,294,9.000416888428931e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.558807124248096e-07,True,CONVERGED,float64,cuda:0
forward,0,266,9.504660815979718e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.75715623422234e-07,True,CONVERGED,float64,cuda:0
forward,2,290,8.881986993887476e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,8.63289968586015e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.102096581943848e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.99091782706127e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.013803518977215e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.917174810274915e-07,True,CONVERGED,float64,cuda:0
forward,2,290,9.335929837730437e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.851505162510241e-07,True,CONVERGED,float64,cuda:0
adjoint,1,294,9.940044604497455e-07,True,CONVERGED,float64,cuda:0
adjoint,2,294,9.247447820998363e-07,True,CONVERGED,float64,cuda:0
forward,0,279,8.809368586266234e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.945951377213187e-07,True,CONVERGED,float64,cuda:0
forward,2,288,9.054907758430393e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,8.908668330323077e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.655073719422776e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,9.025920473084961e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.455936348782387e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.146433844686067e-07,True,CONVERGED,float64,cuda:0
forward,2,285,9.109900506968454e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.955486153644725e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.283873926498137e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.829922700432468e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.362763724086032e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.410531494901546e-07,True,CONVERGED,float64,cuda:0
forward,2,286,9.208603432735939e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,7.500790621582893e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.170271765814598e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.06436968915833e-07,True,CONVERGED,float64,cuda:0
forward,0,279,9.750258651919755e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.972129122874364e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.67949486236333e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.960644402631673e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,9.883708722980346e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.788796707614822e-07,True,CONVERGED,float64,cuda:0
forward,0,276,9.154746222230868e-07,True,CONVERGED,float64,cuda:0
forward,1,283,9.670598099143615e-07,True,CONVERGED,float64,cuda:0
forward,2,283,9.140766721429474e-07,True,CONVERGED,float64,cuda:0
adjoint,0,293,8.514431336460684e-07,True,CONVERGED,float64,cuda:0
adjoint,1,304,8.940458982799647e-07,True,CONVERGED,float64,cuda:0
adjoint,2,304,8.705524864797323e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.418197253351256e-07,True,CONVERGED,float64,cuda:0
forward,1,284,9.875475305973987e-07,True,CONVERGED,float64,cuda:0
forward,2,285,9.128577399727844e-07,True,CONVERGED,float64,cuda:0
adjoint,0,293,9.881583469493482e-07,True,CONVERGED,float64,cuda:0
adjoint,1,305,8.679258581280275e-07,True,CONVERGED,float64,cuda:0
adjoint,2,304,9.89208727575445e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.74745620437114e-07,True,CONVERGED,float64,cuda:0
forward,1,280,8.989383570161153e-07,True,CONVERGED,float64,cuda:0
forward,2,280,9.420644544203433e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,8.527894879832472e-07,True,CONVERGED,float64,cuda:0
adjoint,1,294,9.983538800903132e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.326133977819084e-07,True,CONVERGED,float64,cuda:0
forward,0,269,9.886730936379304e-07,True,CONVERGED,float64,cuda:0
forward,1,284,8.935738164906378e-07,True,CONVERGED,float64,cuda:0
forward,2,284,9.154618601538669e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.599991217172296e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,8.809310833017483e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.4330445315518e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.527006014466565e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.424329690141155e-07,True,CONVERGED,float64,cuda:0
forward,2,302,9.431264023962275e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.420176998858504e-07,True,CONVERGED,float64,cuda:0
adjoint,1,306,9.555852843291763e-07,True,CONVERGED,float64,cuda:0
adjoint,2,307,8.67203948018738e-07,True,CONVERGED,float64,cuda:0
forward,0,277,8.596816645467727e-07,True,CONVERGED,float64,cuda:0
forward,1,301,9.606789268910754e-07,True,CONVERGED,float64,cuda:0
forward,2,301,9.69563095080885e-07,True,CONVERGED,float64,cuda:0
adjoint,0,295,9.569519458447095e-07,True,CONVERGED,float64,cuda:0
adjoint,1,304,9.70247339149578e-07,True,CONVERGED,float64,cuda:0
adjoint,2,304,9.684591435428387e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.598216237979161e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.372195073500827e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.594460679485933e-07,True,CONVERGED,float64,cuda:0
