role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,0,274,8.883544950075353e-07,True,CONVERGED,float64,cuda:0
forward,1,284,9.523067351438889e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.489312648568051e-07,True,CONVERGED,float64,cuda:0
adjoint,0,294,9.578626908776002e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.051781562808615e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.634839156414519e-07,True,CONVERGED,float64,cuda:0
forward,0,278,9.56947765820708e-07,True,CONVERGED,float64,cuda:0
forward,1,297,8.793932269791115e-07,True,CONVERGED,float64,cuda:0
forward,2,298,8.956496265726464e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.926645314976336e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,9.998398808651634e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.456319946452098e-07,True,CONVERGED,float64,cuda:0
forward,0,276,9.58159931527683e-07,True,CONVERGED,float64,cuda:0
forward,1,296,8.705022062741375e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.88092541657432e-07,True,CONVERGED,float64,cuda:0
