role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,0,276,9.758840484248832e-07,True,CONVERGED,float64,cuda:0
forward,1,298,9.425377335973884e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.898402863912118e-07,True,CONVERGED,float64,cuda:0
adjoint,0,293,9.321744931092134e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,9.917222344053814e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.590739430445921e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.427863284321514e-07,True,CONVERGED,float64,cuda:0
forward,1,298,9.509420802827641e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.503060500930372e-07,True,CONVERGED,float64,cuda:0
adjoint,0,293,9.936436270052544e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.742436231659732e-07,True,CONVERGED,float64,cuda:0
adjoint,2,288,9.282462257674122e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.347886312611449e-07,True,CONVERGED,float64,cuda:0
forward,1,298,9.517423478407378e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.954714614846277e-07,True,CONVERGED,float64,cuda:0
adjoint,0,294,9.988000693782616e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,8.926802325148785e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.95328141078888e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.580973651779666e-07,True,CONVERGED,float64,cuda:0
