role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,0,289,9.519024230048478e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.254585431974626e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.538634737067146e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.947785439547999e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,9.081690539675881e-07,True,CONVERGED,float64,cuda:0
adjoint,2,299,8.885744591612855e-07,True,CONVERGED,float64,cuda:0
forward,0,295,8.615605619381773e-07,True,CONVERGED,float64,cuda:0
forward,1,283,9.781266384822837e-07,True,CONVERGED,float64,cuda:0
forward,2,283,8.392047211136108e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.479375017491158e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,9.16994012195686e-07,True,CONVERGED,float64,cuda:0
adjoint,2,300,9.484973968729168e-07,True,CONVERGED,float64,cuda:0
forward,0,297,8.368990033625756e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.419915068235284e-07,True,CONVERGED,float64,cuda:0
forward,2,303,8.773522831496417e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.77137000369348e-07,True,CONVERGED,float64,cuda:0
adjoint,1,287,9.790514545676325e-07,True,CONVERGED,float64,cuda:0
adjoint,2,303,9.338863356181539e-07,True,CONVERGED,float64,cuda:0
forward,0,298,9.391474213915881e-07,True,CONVERGED,float64,cuda:0
forward,1,307,9.09690160638838e-07,True,CONVERGED,float64,cuda:0
forward,2,305,9.907029967177005e-07,True,CONVERGED,float64,cuda:0
adjoint,0,299,9.034688125448267e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,9.879314860022164e-07,True,CONVERGED,float64,cuda:0
adjoint,2,306,9.83910627359126e-07,True,CONVERGED,float64,cuda:0
forward,0,298,9.618116447538847e-07,True,CONVERGED,float64,cuda:0
forward,1,306,9.107794353105783e-07,True,CONVERGED,float64,cuda:0
forward,2,306,9.072749259760013e-07,True,CONVERGED,float64,cuda:0
adjoint,0,298,9.592285155504235e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.243719300014211e-07,True,CONVERGED,float64,cuda:0
adjoint,2,304,9.920855680775236e-07,True,CONVERGED,float64,cuda:0
forward,0,297,9.127177754702378e-07,True,CONVERGED,float64,cuda:0
forward,1,304,8.908150365941195e-07,True,CONVERGED,float64,cuda:0
forward,2,303,8.980609542120099e-07,True,CONVERGED,float64,cuda:0
adjoint,0,297,9.794840792285118e-07,True,CONVERGED,float64,cuda:0
